SpectrogramFile,RawIQFile,Class,Scenario,CenterFrequency_Hz,SampleRate_Hz,ReceiverGain_dB,SNR_dB,FrequencyOffset_MHz,ADC_ClipRatio
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00261.png,,Noise,Receiver noise floor,2437000000,40000000,-9.57689598732609,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00261.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,6.4990394434612,6,16.2669638741675,0.04385986328125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00261.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,4.10040267533808,25,-0.0398880223486806,0.00203857421875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00261.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,7.64624112026052,18,-7.27656079637286,0.0805908203125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00261.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,0.593145848843017,30,17.6178527196197,2.44140625e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00262.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-1.42257268434464,20,6.18505843456888,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00262.png,,Noise,Receiver noise floor,2437000000,40000000,3.16976075415854,NaN,NaN,0.00474853515625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00262.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-1.24367121525695,10,1.2118421910452,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00262.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,1.041350817016,30,1.8425200602246,3.662109375e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00262.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-2.04592740213944,0,-4.62834598376166,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00262.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,5.45968354197982,4,14.0992331021827,0.03802490234375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00263.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-3.73622045199227,30,-2.29516121474212,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00263.png,,Noise,Receiver noise floor,2437000000,40000000,-4.64839773419061,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00263.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,5.573728861144,4,8.48007035032258,0.07625732421875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00263.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,2.98592330915172,-4,-2.10490922647763,0.00111083984375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00263.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-3.25279815453819,2,-0.298066984931928,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00263.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-1.06902454751162,10,-14.9687117777987,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00264.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-6.40389925731451,18,-10.7037090974561,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00264.png,,Noise,Receiver noise floor,2437000000,40000000,-7.61449520236046,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00264.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-3.6323133225106,15,-1.85485336782297,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00264.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,4.11494385899123,4,0.380838087829679,0.003076171875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00264.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,4.15228743025927,2,2.54105257285138,0.01876220703125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00264.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,5.24053885637398,30,-18.5096557702931,0.10992431640625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00265.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-0.453406331747933,4,-9.23706419792811,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00265.png,,Noise,Receiver noise floor,2437000000,40000000,-8.56710518686277,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00265.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,1.09519745050267,4,-17.7867468274723,1.220703125e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00265.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,4.71732509622641,20,-2.56745186113022,0.0206787109375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00265.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-0.188514617243619,12,-3.28337683680329,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00265.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-2.87268924587688,2,16.42727631083,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00266.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,1.73872934458785,-2,-7.99916807345678,6.103515625e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00266.png,,Noise,Receiver noise floor,2437000000,40000000,-5.18402285181091,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00266.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-1.45195094816829,2,-9.38914866645529,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00266.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-1.15936755749082,6,-0.71789596439167,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00266.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-1.17397868876249,30,2.72900585132456,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00266.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,7.02809579398564,-4,17.5407010670872,0.07327880859375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00267.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,5.37843830475677,20,-6.47766018295942,0.73795166015625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00267.png,,Noise,Receiver noise floor,2437000000,40000000,-6.8514511841017,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00267.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,7.12411847473289,30,-2.98087545722371,0.33428955078125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00267.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-5.40353605420771,-2,0.699185410448675,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00267.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-6.7948452664625,8,7.35513233808452,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00267.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,3.95252319631208,4,14.3773031512761,0.0055908203125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00268.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-4.81306756847484,0,16.5535873120312,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00268.png,,Noise,Receiver noise floor,2437000000,40000000,-2.20716902986335,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00268.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,4.442433669244,15,1.05968216401499,0.25546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00268.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,0.139161690153879,4,-1.80645931306092,1.220703125e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00268.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,6.26824243099998,18,-4.22504820759717,0.01617431640625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00268.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,2.46674957474169,20,-16.5626212532291,0.00078125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00269.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,0.0660807680354321,6,2.10316049502653,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00269.png,,Noise,Receiver noise floor,2437000000,40000000,2.80019855296393,NaN,NaN,0.0002685546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00269.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,3.69773927340298,-6,16.8277815627787,0.00618896484375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00269.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-6.63523106774462,0,0.960207906210242,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00269.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-7.98056352704173,0,-4.91391447964901,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00269.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,7.80006246013481,25,-14.2922492037704,0.0762451171875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00270.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-0.236493400935098,15,12.5235122780372,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00270.png,,Noise,Receiver noise floor,2437000000,40000000,2.69982638629022,NaN,NaN,0.0004638671875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00270.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-1.38669617042722,8,2.79973154796783,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00270.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-1.23486876955085,15,0.462976630473752,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00270.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-1.3943320985243,25,-0.300375285883076,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00270.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-1.89117456345411,0,-16.4476743018683,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00271.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,5.30791819660053,2,2.61998898721061,0.04622802734375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00271.png,,Noise,Receiver noise floor,2437000000,40000000,1.26050346336642,NaN,NaN,3.662109375e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00271.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,1.77095895349571,15,-11.1283501287331,0.003759765625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00271.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,7.8689930982928,8,-1.83962335054724,0.05701904296875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00271.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,7.0945109228446,6,-2.92539656691856,0.03841552734375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00271.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-4.71706302567977,-6,-18.5373655796218,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00272.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,5.80051315588687,20,-15.1879140292963,0.27664794921875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00272.png,,Noise,Receiver noise floor,2437000000,40000000,-2.43519272589619,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00272.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-7.5744327222825,8,-11.9567901180074,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00272.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,3.00015466906691,-6,0.076447027849357,0.00108642578125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00272.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,3.46127063787601,2,-5.00330985568687,0.0063232421875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00272.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-4.44853991869267,2,-14.4251414979351,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00273.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-4.08838538704758,0,-11.7942422030918,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00273.png,,Noise,Receiver noise floor,2437000000,40000000,-9.81358670338483,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00273.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,5.55209952215385,20,4.32813862844161,0.4314697265625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00273.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-5.92422444651198,15,-2.50421085578846,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00273.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,0.014049559899421,18,-7.6354751088188,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00273.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-1.01696209048137,-2,14.9859726674407,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00274.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-6.8795591274626,10,16.0365656639408,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00274.png,,Noise,Receiver noise floor,2437000000,40000000,-6.06053149463207,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00274.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,1.69284708497455,25,-10.149243358383,0.26016845703125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00274.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,1.09363765572783,-2,-1.24494621089379,6.103515625e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00274.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,0.565660582694411,-4,-6.02677277216007,2.44140625e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00274.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-7.87223758455685,18,17.922524497177,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00275.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,3.58855240094009,15,-0.957157273707526,0.2330810546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00275.png,,Noise,Receiver noise floor,2437000000,40000000,0.303120221431879,NaN,NaN,1.220703125e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00275.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,1.12856908764003,-4,7.1431792505867,8.544921875e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00275.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-2.71930215030315,-6,2.23552570958307,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00275.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-5.92981561355193,6,3.58766193845134,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00275.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-1.46597455552882,0,-14.3180879261515,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00276.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,2.51867697575322,8,-8.038223957822,0.0048828125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00276.png,,Noise,Receiver noise floor,2437000000,40000000,-3.9606921740086,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00276.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,2.25471136744246,8,14.2521318324571,0.00106201171875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00276.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,1.42899689363854,-4,2.18340091345277,9.765625e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00276.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,2.68451400292263,-2,-0.268301075560718,0.000830078125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00276.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-2.38967779665214,6,17.2949191968882,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00277.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-1.61587697963799,20,-4.97103026797571,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00277.png,,Noise,Receiver noise floor,2437000000,40000000,1.79717018518032,NaN,NaN,0.0004150390625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00277.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-1.7839685883172,2,-1.89637010146017,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00277.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,6.01463851432267,8,-1.5088182623666,0.01949462890625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00277.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,1.97379696666638,6,-4.02154501851125,0.0001953125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00277.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-7.75713549289243,6,18.5232337011581,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00278.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,0.497497207671479,18,-12.3501387427676,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00278.png,,Noise,Receiver noise floor,2437000000,40000000,-9.78959199141879,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00278.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-1.30083626347256,25,10.3041942246388,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00278.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,2.43312032232725,10,0.195405137845365,0.00045166015625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00278.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,2.09954292317152,25,-3.51024945078121,0.00096435546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00278.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,3.49749502126732,30,15.742645983575,0.04315185546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00279.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-7.28393252596563,25,1.68715013618548,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00279.png,,Noise,Receiver noise floor,2437000000,40000000,0.28667600874078,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00279.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-7.09652797020767,-2,-3.39986257768201,0
